384	0.083719
385	0.083696
386	0.083673
387	0.083650
388	0.083628
389	0.083605
390	0.083583
391	0.083560
392	0.083538
393	0.083516
394	0.083494
395	0.083472
396	0.083450
397	0.083428
398	0.083406
399	0.083385
400	0.083363
401	0.083342
402	0.083321
403	0.083299
404	0.083278
405	0.083257
406	0.083236
407	0.083215
408	0.083195
409	0.083174
410	0.083153
411	0.083133
412	0.083112
413	0.083092
414	0.083072
415	0.083052
416	0.083032
417	0.083012
418	0.082992
419	0.082972
420	0.082952
421	0.082933
422	0.082913
423	0.082893
424	0.082874
425	0.082855
426	0.082835
427	0.082816
428	0.082797
429	0.082778
430	0.082759
431	0.082740
432	0.082721
433	0.082703
434	0.082684
435	0.082665
436	0.082647
437	0.082628
438	0.082610
439	0.082592
440	0.082573
441	0.082555
442	0.082537
443	0.082519
444	0.082501
445	0.082483
446	0.082465
447	0.082448
448	0.082430
449	0.082412
450	0.082395
451	0.082377
452	0.082360
453	0.082342
454	0.082325
455	0.082308
456	0.082291
457	0.082273
458	0.082256
459	0.082239
460	0.082222
461	0.082206
462	0.082189
463	0.082172
464	0.082155
465	0.082139
466	0.082122
467	0.082106
468	0.082089
469	0.082073
470	0.082056
471	0.082040
472	0.082024
473	0.082008
474	0.081992
475	0.081975
476	0.081959
477	0.081943
478	0.081928
479	0.081912
480	0.081896
481	0.081880
482	0.081865
483	0.081849
484	0.081833
485	0.081818
486	0.081802
487	0.081787
488	0.081771
489	0.081756
490	0.081741
491	0.081726
492	0.081710
493	0.081695
494	0.081680
495	0.081665
496	0.081650
497	0.081635
498	0.081620
499	0.081606
500	0.081591
501	0.081576
502	0.081561
503	0.081547
504	0.081532
505	0.081517
506	0.081503
507	0.081488
508	0.081474
509	0.081460
510	0.081445
511	0.081431
512	0.081417
513	0.081403
514	0.081388
515	0.081374
516	0.081360
517	0.081346
518	0.081332
519	0.081318
520	0.081304
521	0.081290
522	0.081277
523	0.081263
524	0.081249
525	0.081235
526	0.081222
527	0.081208
528	0.081194
529	0.081181
530	0.081167
531	0.081154
532	0.081140
533	0.081127
534	0.081114
535	0.081100
536	0.081087
537	0.081074
538	0.081061
539	0.081047
540	0.081034
541	0.081021
542	0.081008
543	0.080995
544	0.080982
545	0.080969
546	0.080956
547	0.080943
548	0.080931
549	0.080918
550	0.080905
551	0.080892
552	0.080880
553	0.080867
554	0.080854
555	0.080842
556	0.080829
557	0.080816
558	0.080804
559	0.080791
560	0.080779
561	0.080767
562	0.080754
563	0.080742
564	0.080730
565	0.080717
566	0.080705
567	0.080693
568	0.080681
569	0.080668
570	0.080656
571	0.080644
572	0.080632
573	0.080620
574	0.080608
575	0.080596
576	0.080584
577	0.080572
578	0.080560
579	0.080548
580	0.080537
581	0.080525
582	0.080513
583	0.080501
584	0.080490
585	0.080478
586	0.080466
587	0.080455
588	0.080443
589	0.080431
590	0.080420
591	0.080408
592	0.080397
593	0.080385
594	0.080374
595	0.080362
596	0.080351
597	0.080340
598	0.080328
599	0.080317
600	0.080306
601	0.080294
602	0.080283
603	0.080272
604	0.080261
605	0.080250
606	0.080238
607	0.080227
608	0.080216
609	0.080205
610	0.080194
611	0.080183
612	0.080172
613	0.080161
614	0.080150
615	0.080139
616	0.080128
617	0.080117
618	0.080107
619	0.080096
620	0.080085
621	0.080074
622	0.080063
623	0.080053
624	0.080042
625	0.080031
626	0.080021
627	0.080010
628	0.079999
629	0.079989
630	0.079978
631	0.079967
632	0.079957
633	0.079946
634	0.079936
635	0.079925
636	0.079915
637	0.079904
638	0.079894
639	0.079883
640	0.079873
641	0.079863
642	0.079852
643	0.079842
644	0.079832
645	0.079821
646	0.079811
647	0.079801
648	0.079791
649	0.079780
650	0.079770
651	0.079760
652	0.079750
653	0.079740
654	0.079729
655	0.079719
656	0.079709
657	0.079699
658	0.079689
659	0.079679
660	0.079669
661	0.079659
662	0.079649
663	0.079639
664	0.079629
665	0.079619
666	0.079609
667	0.079599
668	0.079589
669	0.079579
670	0.079570
671	0.079560
672	0.079550
673	0.079540
674	0.079530
675	0.079520
676	0.079511
677	0.079501
678	0.079491
679	0.079481
680	0.079472
681	0.079462
682	0.079452
683	0.079443
684	0.079433
685	0.079423
686	0.079414
687	0.079404
688	0.079394
689	0.079385
690	0.079375
691	0.079365
692	0.079356
693	0.079346
694	0.079337
695	0.079327
696	0.079318
697	0.079308
698	0.079299
699	0.079289
700	0.079280
701	0.079270
702	0.079261
703	0.079251
704	0.079242
705	0.079233
706	0.079223
707	0.079214
708	0.079204
709	0.079195
710	0.079186
711	0.079176
712	0.079167
713	0.079157
714	0.079148
715	0.079139
716	0.079129
717	0.079120
718	0.079111
719	0.079102
720	0.079092
721	0.079083
722	0.079074
723	0.079064
724	0.079055
725	0.079046
726	0.079037
727	0.079027
728	0.079018
729	0.079009
730	0.079000
731	0.078990
732	0.078981
733	0.078972
734	0.078963
735	0.078954
736	0.078944
737	0.078935
738	0.078926
739	0.078917
740	0.078908
741	0.078898
742	0.078889
743	0.078880
744	0.078871
745	0.078862
746	0.078852
747	0.078843
748	0.078834
749	0.078825
750	0.078816
751	0.078806
752	0.078797
753	0.078788
754	0.078779
755	0.078770
756	0.078760
757	0.078751
758	0.078742
759	0.078733
760	0.078724
761	0.078714
762	0.078705
763	0.078696
764	0.078687
765	0.078678
766	0.078668
767	0.078659
768	0.078650
769	0.078641
770	0.078631
771	0.078622
772	0.078613
773	0.078603
774	0.078594
775	0.078585
776	0.078575
777	0.078566
778	0.078557
779	0.078547
780	0.078538
781	0.078529
782	0.078519
783	0.078510
784	0.078500
785	0.078491
786	0.078481
787	0.078472
788	0.078462
789	0.078453
790	0.078443
791	0.078434
792	0.078424
793	0.078414
794	0.078405
795	0.078395
796	0.078385
797	0.078375
798	0.078366
799	0.078356
800	0.078346
801	0.078336
802	0.078326
803	0.078316
804	0.078306
805	0.078296
806	0.078286
807	0.078276
808	0.078266
809	0.078256
810	0.078246
811	0.078235
812	0.078225
813	0.078215
814	0.078204
815	0.078194
816	0.078183
817	0.078173
818	0.078162
819	0.078151
820	0.078140
821	0.078130
822	0.078119
823	0.078108
824	0.078097
825	0.078086
826	0.078074
827	0.078063
828	0.078052
829	0.078040
830	0.078029
831	0.078017
832	0.078005
833	0.077994
834	0.077982
835	0.077970
836	0.077958
837	0.077945
838	0.077933
839	0.077921
840	0.077908
841	0.077895
842	0.077882
843	0.077869
844	0.077856
845	0.077843
846	0.077830
847	0.077816
848	0.077802
849	0.077788
850	0.077774
851	0.077760
852	0.077746
853	0.077731
854	0.077716
855	0.077701
856	0.077686
857	0.077670
858	0.077655
859	0.077639
860	0.077623
861	0.077606
862	0.077590
863	0.077573
864	0.077555
865	0.077538
866	0.077520
867	0.077502
868	0.077483
869	0.077465
870	0.077446
871	0.077426
872	0.077406
873	0.077386
874	0.077365
875	0.077344
876	0.077323
877	0.077301
878	0.077278
879	0.077255
880	0.077232
881	0.077208
882	0.077183
883	0.077158
884	0.077133
885	0.077107
886	0.077080
887	0.077052
888	0.077024
889	0.076995
890	0.076966
891	0.076935
892	0.076904
893	0.076872
894	0.076839
895	0.076806
896	0.076771
897	0.076736
898	0.076699
899	0.076662
900	0.076623
901	0.076584
902	0.076543
903	0.076501
904	0.076458
905	0.076414
906	0.076368
907	0.076322
908	0.076273
909	0.076224
910	0.076173
911	0.076121
912	0.076067
913	0.076011
914	0.075954
915	0.075896
916	0.075836
917	0.075774
918	0.075711
919	0.075645
920	0.075579
921	0.075510
922	0.075440
923	0.075368
924	0.075294
925	0.075219
926	0.075142
927	0.075064
928	0.074984
929	0.074903
930	0.074820
931	0.074736
932	0.074651
933	0.074565
934	0.074478
935	0.074390
936	0.074302
937	0.074214
938	0.074125
939	0.074037
940	0.073949
941	0.073861
942	0.073774
943	0.073688
944	0.073604
945	0.073521
946	0.073439
947	0.073360
948	0.073282
949	0.073207
950	0.073134
951	0.073063
952	0.072994
953	0.072928
954	0.072864
955	0.072802
956	0.072742
957	0.072684
958	0.072627
959	0.072572
960	0.072517
961	0.072463
962	0.072410
963	0.072356
964	0.072302
965	0.072247
966	0.072191
967	0.072135
968	0.072076
969	0.072017
970	0.071955
971	0.071892
972	0.071827
973	0.071760
974	0.071691
975	0.071620
976	0.071548
977	0.071475
978	0.071400
979	0.071325
980	0.071249
981	0.071172
982	0.071095
983	0.071018
984	0.070941
985	0.070864
986	0.070788
987	0.070713
988	0.070638
989	0.070565
990	0.070492
991	0.070420
992	0.070350
993	0.070280
994	0.070211
995	0.070144
996	0.070077
997	0.070011
998	0.069945
999	0.069880
1000	0.069816
1001	0.069751
1002	0.069687
1003	0.069624
1004	0.069560
1005	0.069496
1006	0.069432
1007	0.069368
1008	0.069303
1009	0.069239
1010	0.069174
1011	0.069108
1012	0.069042
1013	0.068976
1014	0.068909
1015	0.068842
1016	0.068775
1017	0.068707
1018	0.068639
1019	0.068572
1020	0.068504
1021	0.068435
1022	0.068368
1023	0.068300
1024	0.068232
1025	0.068164
1026	0.068097
1027	0.068030
1028	0.067964
1029	0.067897
1030	0.067831
1031	0.067766
1032	0.067701
1033	0.067636
1034	0.067572
1035	0.067507
1036	0.067444
1037	0.067380
1038	0.067317
1039	0.067254
1040	0.067191
1041	0.067128
1042	0.067066
1043	0.067003
1044	0.066941
1045	0.066878
1046	0.066816
1047	0.066753
1048	0.066691
1049	0.066628
1050	0.066566
1051	0.066503
1052	0.066440
1053	0.066378
1054	0.066315
1055	0.066253
1056	0.066190
1057	0.066128
1058	0.066065
1059	0.066003
1060	0.065941
1061	0.065879
1062	0.065817
1063	0.065755
1064	0.065694
1065	0.065632
1066	0.065571
1067	0.065510
1068	0.065450
1069	0.065389
1070	0.065329
1071	0.065268
1072	0.065208
1073	0.065148
1074	0.065088
1075	0.065029
1076	0.064969
1077	0.064910
1078	0.064850
1079	0.064791
1080	0.064732
1081	0.064672
1082	0.064613
1083	0.064554
1084	0.064495
1085	0.064436
1086	0.064377
1087	0.064319
1088	0.064260
1089	0.064201
1090	0.064143
1091	0.064084
1092	0.064025
1093	0.063967
1094	0.063909
1095	0.063850
1096	0.063792
1097	0.063734
1098	0.063676
1099	0.063618
1100	0.063561
1101	0.063503
1102	0.063445
1103	0.063388
1104	0.063330
1105	0.063273
1106	0.063216
1107	0.063159
1108	0.063102
1109	0.063045
1110	0.062988
1111	0.062931
1112	0.062875
1113	0.062818
1114	0.062761
1115	0.062705
1116	0.062648
1117	0.062592
1118	0.062536
1119	0.062480
1120	0.062423
1121	0.062367
1122	0.062311
1123	0.062255
1124	0.062200
1125	0.062144
1126	0.062088
1127	0.062032
1128	0.061977
1129	0.061921
1130	0.061866
1131	0.061811
1132	0.061755
1133	0.061700
1134	0.061645
1135	0.061590
1136	0.061535
1137	0.061480
1138	0.061425
1139	0.061371
1140	0.061316
1141	0.061262
1142	0.061207
1143	0.061153
1144	0.061098
1145	0.061044
1146	0.060990
1147	0.060936
1148	0.060882
1149	0.060828
1150	0.060774
1151	0.060720
1152	0.060667
1153	0.060613
1154	0.060559
1155	0.060506
1156	0.060452
1157	0.060399
1158	0.060346
1159	0.060292
1160	0.060239
1161	0.060186
1162	0.060133
1163	0.060080
1164	0.060027
1165	0.059975
1166	0.059922
1167	0.059869
1168	0.059817
1169	0.059764
1170	0.059712
1171	0.059659
1172	0.059607
1173	0.059555
1174	0.059503
1175	0.059450
1176	0.059398
1177	0.059346
1178	0.059295
1179	0.059243
1180	0.059191
1181	0.059139
1182	0.059088
1183	0.059036
1184	0.058984
1185	0.058933
1186	0.058882
1187	0.058830
1188	0.058779
1189	0.058728
1190	0.058677
1191	0.058626
1192	0.058575
1193	0.058524
1194	0.058473
1195	0.058422
1196	0.058371
1197	0.058320
1198	0.058270
1199	0.058219
1200	0.058169
1201	0.058118
1202	0.058068
1203	0.058017
1204	0.057967
1205	0.057917
1206	0.057867
1207	0.057817
1208	0.057767
1209	0.057717
1210	0.057667
1211	0.057617
1212	0.057567
1213	0.057517
1214	0.057468
1215	0.057418
1216	0.057369
1217	0.057319
1218	0.057270
1219	0.057220
1220	0.057171
1221	0.057122
1222	0.057073
1223	0.057024
1224	0.056975
1225	0.056926
1226	0.056877
1227	0.056828
1228	0.056779
1229	0.056730
1230	0.056682
1231	0.056633
1232	0.056584
1233	0.056536
1234	0.056487
1235	0.056439
1236	0.056391
1237	0.056342
1238	0.056294
1239	0.056246
1240	0.056198
1241	0.056150
1242	0.056102
1243	0.056054
1244	0.056006
1245	0.055958
1246	0.055911
1247	0.055863
1248	0.055815
1249	0.055768
1250	0.055720
1251	0.055673
1252	0.055625
1253	0.055578
1254	0.055531
1255	0.055483
1256	0.055436
1257	0.055389
1258	0.055342
1259	0.055295
1260	0.055248
1261	0.055201
1262	0.055154
1263	0.055107
1264	0.055060
1265	0.055014
1266	0.054967
1267	0.054920
1268	0.054874
1269	0.054827
1270	0.054781
1271	0.054735
1272	0.054688
1273	0.054642
1274	0.054596
1275	0.054549
1276	0.054503
1277	0.054457
1278	0.054411
1279	0.054365
1280	0.054319
1281	0.054274
1282	0.054228
1283	0.054182
1284	0.054136
1285	0.054091
1286	0.054045
1287	0.054000
1288	0.053954
1289	0.053909
1290	0.053863
1291	0.053818
1292	0.053773
1293	0.053728
1294	0.053683
1295	0.053637
1296	0.053592
1297	0.053547
1298	0.053502
1299	0.053458
1300	0.053413
1301	0.053368
1302	0.053323
1303	0.053279
1304	0.053234
1305	0.053189
1306	0.053145
1307	0.053100
1308	0.053056
1309	0.053012
1310	0.052967
1311	0.052923
1312	0.052879
1313	0.052835
1314	0.052790
1315	0.052746
1316	0.052702
1317	0.052658
1318	0.052614
1319	0.052571
1320	0.052527
1321	0.052483
1322	0.052439
1323	0.052396
1324	0.052352
1325	0.052308
1326	0.052265
1327	0.052222
1328	0.052178
1329	0.052135
1330	0.052091
1331	0.052048
1332	0.052005
1333	0.051962
1334	0.051919
1335	0.051876
1336	0.051833
1337	0.051790
1338	0.051747
1339	0.051704
1340	0.051661
1341	0.051618
1342	0.051575
1343	0.051533
1344	0.051490
1345	0.051448
1346	0.051405
1347	0.051363
1348	0.051320
1349	0.051278
1350	0.051235
1351	0.051193
1352	0.051151
1353	0.051109
1354	0.051067
1355	0.051024
1356	0.050982
1357	0.050940
1358	0.050899
1359	0.050857
1360	0.050815
1361	0.050773
1362	0.050731
1363	0.050689
1364	0.050648
1365	0.050606
1366	0.050565
1367	0.050523
1368	0.050482
1369	0.050440
1370	0.050399
1371	0.050357
1372	0.050316
1373	0.050275
1374	0.050234
1375	0.050193
1376	0.050151
1377	0.050110
1378	0.050069
1379	0.050028
1380	0.049988
1381	0.049947
1382	0.049906
1383	0.049865
1384	0.049824
1385	0.049784
1386	0.049743
1387	0.049702
1388	0.049662
1389	0.049621
1390	0.049581
1391	0.049540
1392	0.049500
1393	0.049460
1394	0.049419
1395	0.049379
1396	0.049339
1397	0.049299
1398	0.049259
1399	0.049219
1400	0.049179
1401	0.049139
1402	0.049099
1403	0.049059
1404	0.049019
1405	0.048979
1406	0.048940
1407	0.048900
1408	0.048860
1409	0.048821
1410	0.048781
1411	0.048742
1412	0.048702
1413	0.048663
1414	0.048623
1415	0.048584
1416	0.048545
1417	0.048505
1418	0.048466
1419	0.048427
1420	0.048388
1421	0.048349
1422	0.048310
1423	0.048271
1424	0.048232
1425	0.048193
1426	0.048154
1427	0.048115
1428	0.048077
1429	0.048038
1430	0.047999
1431	0.047961
1432	0.047922
1433	0.047883
1434	0.047845
1435	0.047807
1436	0.047768
1437	0.047730
1438	0.047691
1439	0.047653
1440	0.047615
1441	0.047577
1442	0.047538
1443	0.047500
1444	0.047462
1445	0.047424
1446	0.047386
1447	0.047348
1448	0.047310
1449	0.047273
1450	0.047235
1451	0.047197
1452	0.047159
1453	0.047122
1454	0.047084
1455	0.047046
1456	0.047009
1457	0.046971
1458	0.046934
1459	0.046896
1460	0.046859
1461	0.046821
1462	0.046784
1463	0.046747
1464	0.046710
1465	0.046672
1466	0.046635
1467	0.046598
1468	0.046561
1469	0.046524
1470	0.046487
1471	0.046450
1472	0.046413
1473	0.046376
1474	0.046339
1475	0.046303
1476	0.046266
1477	0.046229
1478	0.046193
1479	0.046156
1480	0.046119
1481	0.046083
1482	0.046046
1483	0.046010
1484	0.045973
1485	0.045937
1486	0.045901
1487	0.045864
1488	0.045828
1489	0.045792
1490	0.045756
1491	0.045720
1492	0.045683
1493	0.045647
1494	0.045611
1495	0.045575
1496	0.045539
1497	0.045504
1498	0.045468
1499	0.045432
1500	0.045396
1501	0.045360
1502	0.045325
1503	0.045289
1504	0.045253
1505	0.045218
1506	0.045182
1507	0.045147
1508	0.045111
1509	0.045076
1510	0.045040
1511	0.045005
1512	0.044970
1513	0.044935
1514	0.044899
1515	0.044864
1516	0.044829
1517	0.044794
1518	0.044759
1519	0.044724
1520	0.044689
1521	0.044654
1522	0.044619
1523	0.044584
1524	0.044549
1525	0.044514
1526	0.044480
1527	0.044445
1528	0.044410
1529	0.044375
1530	0.044341
1531	0.044306
1532	0.044272
1533	0.044237
1534	0.044203
1535	0.044168
1536	0.044134
1537	0.044100
1538	0.044065
1539	0.044031
1540	0.043997
1541	0.043963
1542	0.043928
1543	0.043894
1544	0.043860
1545	0.043826
1546	0.043792
1547	0.043758
1548	0.043724
1549	0.043690
1550	0.043656
1551	0.043623
1552	0.043589
1553	0.043555
1554	0.043521
1555	0.043488
1556	0.043454
1557	0.043420
1558	0.043387
1559	0.043353
1560	0.043320
1561	0.043286
1562	0.043253
1563	0.043219
1564	0.043186
1565	0.043153
1566	0.043120
1567	0.043086
1568	0.043053
1569	0.043020
1570	0.042987
1571	0.042954
1572	0.042921
1573	0.042888
1574	0.042855
1575	0.042822
1576	0.042789
1577	0.042756
1578	0.042723
1579	0.042690
1580	0.042657
1581	0.042625
1582	0.042592
1583	0.042559
1584	0.042527
1585	0.042494
1586	0.042462
1587	0.042429
1588	0.042396
1589	0.042364
1590	0.042332
1591	0.042299
1592	0.042267
1593	0.042235
1594	0.042202
1595	0.042170
1596	0.042138
1597	0.042106
1598	0.042074
1599	0.042041
1600	0.042009
1601	0.041977
1602	0.041945
1603	0.041913
1604	0.041881
1605	0.041850
1606	0.041818
1607	0.041786
1608	0.041754
1609	0.041722
1610	0.041691
1611	0.041659
1612	0.041627
1613	0.041596
1614	0.041564
1615	0.041533
1616	0.041501
1617	0.041469
1618	0.041438
1619	0.041407
1620	0.041375
1621	0.041344
1622	0.041313
1623	0.041281
1624	0.041250
1625	0.041219
1626	0.041188
1627	0.041157
1628	0.041125
1629	0.041094
1630	0.041063
1631	0.041032
1632	0.041001
1633	0.040970
1634	0.040939
1635	0.040909
1636	0.040878
1637	0.040847
1638	0.040816
1639	0.040785
1640	0.040755
1641	0.040724
1642	0.040693
1643	0.040663
1644	0.040632
1645	0.040602
1646	0.040571
1647	0.040541
1648	0.040510
1649	0.040480
1650	0.040449
1651	0.040419
1652	0.040389
1653	0.040358
1654	0.040328
1655	0.040298
1656	0.040268
1657	0.040238
1658	0.040208
1659	0.040177
1660	0.040147
1661	0.040117
1662	0.040087
1663	0.040057
1664	0.040027
1665	0.039998
1666	0.039968
1667	0.039938
1668	0.039908
1669	0.039878
1670	0.039849
1671	0.039819
1672	0.039789
1673	0.039760
1674	0.039730
1675	0.039700
1676	0.039671
1677	0.039641
1678	0.039612
1679	0.039582
1680	0.039553
1681	0.039524
1682	0.039494
1683	0.039465
1684	0.039436
1685	0.039406
1686	0.039377
1687	0.039348
1688	0.039319
1689	0.039290
1690	0.039261
1691	0.039232
1692	0.039202
1693	0.039173
1694	0.039144
1695	0.039116
1696	0.039087
1697	0.039058
1698	0.039029
1699	0.039000
1700	0.038971
1701	0.038942
1702	0.038914
1703	0.038885
1704	0.038856
1705	0.038828
1706	0.038799
1707	0.038770
1708	0.038742
1709	0.038713
1710	0.038685
1711	0.038656
1712	0.038628
1713	0.038600
1714	0.038571
1715	0.038543
1716	0.038515
1717	0.038486
1718	0.038458
1719	0.038430
1720	0.038402
1721	0.038374
1722	0.038345
1723	0.038317
1724	0.038289
1725	0.038261
1726	0.038233
1727	0.038205
1728	0.038177
1729	0.038149
1730	0.038121
1731	0.038094
1732	0.038066
1733	0.038038
1734	0.038010
1735	0.037982
1736	0.037955
1737	0.037927
1738	0.037899
1739	0.037872
1740	0.037844
1741	0.037817
1742	0.037789
1743	0.037761
1744	0.037734
1745	0.037707
1746	0.037679
1747	0.037652
1748	0.037624
1749	0.037597
1750	0.037570
1751	0.037542
1752	0.037515
1753	0.037488
1754	0.037461
1755	0.037434
1756	0.037406
1757	0.037379
1758	0.037352
1759	0.037325
1760	0.037298
1761	0.037271
1762	0.037244
1763	0.037217
1764	0.037190
1765	0.037164
1766	0.037137
1767	0.037110
1768	0.037083
1769	0.037056
1770	0.037030
1771	0.037003
1772	0.036976
1773	0.036950
1774	0.036923
1775	0.036896
1776	0.036870
1777	0.036843
1778	0.036817
1779	0.036790
1780	0.036764
1781	0.036737
1782	0.036711
1783	0.036684
1784	0.036658
1785	0.036632
1786	0.036605
1787	0.036579
1788	0.036553
1789	0.036527
1790	0.036501
1791	0.036474
1792	0.036448
1793	0.036422
1794	0.036396
1795	0.036370
1796	0.036344
1797	0.036318
1798	0.036292
1799	0.036266
1800	0.036240
1801	0.036214
1802	0.036188
1803	0.036163
1804	0.036137
1805	0.036111
1806	0.036085
1807	0.036060
1808	0.036034
1809	0.036008
1810	0.035983
1811	0.035957
1812	0.035931
1813	0.035906
1814	0.035880
1815	0.035855
1816	0.035829
1817	0.035804
1818	0.035778
1819	0.035753
1820	0.035728
1821	0.035702
1822	0.035677
1823	0.035652
1824	0.035626
1825	0.035601
1826	0.035576
1827	0.035551
1828	0.035526
1829	0.035500
1830	0.035475
1831	0.035450
1832	0.035425
1833	0.035400
1834	0.035375
1835	0.035350
1836	0.035325
1837	0.035300
1838	0.035275
1839	0.035250
1840	0.035226
1841	0.035201
1842	0.035176
1843	0.035151
1844	0.035126
1845	0.035102
1846	0.035077
1847	0.035052
1848	0.035028
1849	0.035003
1850	0.034978
1851	0.034954
1852	0.034929
1853	0.034905
1854	0.034880
1855	0.034856
1856	0.034831
1857	0.034807
1858	0.034782
1859	0.034758
1860	0.034734
1861	0.034709
1862	0.034685
1863	0.034661
1864	0.034637
1865	0.034612
1866	0.034588
1867	0.034564
1868	0.034540
1869	0.034516
1870	0.034492
1871	0.034468
1872	0.034444
1873	0.034420
1874	0.034396
